"id","key","fields.issuetype.id","fields.issuetype.description","fields.issuetype.name","fields.issuetype.subtask","fields.issuetype.avatarId","fields.project.id","fields.project.key","fields.project.name","fields.project.TypeKey","fields.resolution.id","fields.resolution.description","fields.resolution.name","fields.resolutiondate","fields.workratio","fields.lastViewed","fields.watches.watchCount","fields.watches.isWatching","fields.created","fields.priority.name","fields.priority.id","fields.assignee.name","fields.assignee.key","fields.assignee.displayName","fields.assignee.active","fields.assignee.timeZone","fields.updated","fields.status.description","fields.status.name","fields.status.id","fields.status.statusCategory.id","fields.status.statusCategory.key","fields.status.statusCategory.colorName","fields.status.statusCategory.name","fields.summary","fields.creator.name","fields.creator.key","fields.creator.displayName","fields.creator.active","fields.creator.timeZone","fields.reporter.name","fields.reporter.key","fields.reporter.displayName","fields.reporter.active","fields.reporter.timeZone","fields.duedate","fields.votes.votes","fields.votes.hasVoted"
"218940","JENKINS-71501","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","7","The problem is invalid, not a bug, etc.","Not A Defect","2023-06-22","-1","","1","false","2023-06-21","Minor","4","jamesdumay","jamesdumay","James Dumay","true","Australia/Sydney","2023-06-22","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","word-wrap style does not work for log files stored in artifact","10ky","JIRAUSER155382","Steve","true","UTC","10ky","JIRAUSER155382","Steve","true","UTC","","0","false"
"218939","JENKINS-71500","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2023-06-21","Minor","4","","","","","","2023-06-21","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","""When { branch: }"" does not work inside of  podTemplate's node, stage or container","joaoaguilera","JIRAUSER155381","João","true","UTC","joaoaguilera","JIRAUSER155381","João","true","UTC","","0","false"
"218938","JENKINS-71499","3","A task that needs to be done.","Task","false","14688","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2023-06-20","Minor","4","","","","","","2023-06-20","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","WCAG Operable:2.1 - Keyboard operation and navigation - Result 7. The focus order is not logical in some places","cristinap","JIRAUSER146004","Cristina Pizzagalli","true","UTC","cristinap","JIRAUSER146004","Cristina Pizzagalli","true","UTC","","0","false"
"218937","JENKINS-71498","3","A task that needs to be done.","Task","false","14688","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2023-06-20","Minor","4","","","","","","2023-06-20","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","WCAG Operable:2.1 - Keyboard operation and navigation - Result 6. Orientation and navigation in the application are more difficult","cristinap","JIRAUSER146004","Cristina Pizzagalli","true","UTC","cristinap","JIRAUSER146004","Cristina Pizzagalli","true","UTC","","0","false"
"218936","JENKINS-71497","3","A task that needs to be done.","Task","false","14688","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2023-06-20","Minor","4","","","","","","2023-06-20","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","WCAG Operable:2.1 - Keyboard operation and navigation - Result 5. Some content is unusually operable for keyboard users.","cristinap","JIRAUSER146004","Cristina Pizzagalli","true","UTC","cristinap","JIRAUSER146004","Cristina Pizzagalli","true","UTC","","0","false"
"218935","JENKINS-71496","3","A task that needs to be done.","Task","false","14688","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2023-06-20","Minor","4","","","","","","2023-06-20","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","WCAG Operable:2.1 - Keyboard operation and navigation - Result 4. Important content cannot be accessed and operated using the keyboard","cristinap","JIRAUSER146004","Cristina Pizzagalli","true","UTC","cristinap","JIRAUSER146004","Cristina Pizzagalli","true","UTC","","0","false"
"218934","JENKINS-71495","3","A task that needs to be done.","Task","false","14688","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2023-06-20","Minor","4","","","","","","2023-06-20","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","WCAG Operable:2.1 - Keyboard operation and navigation - Result 3. There is a loss of focus in important places.","cristinap","JIRAUSER146004","Cristina Pizzagalli","true","UTC","cristinap","JIRAUSER146004","Cristina Pizzagalli","true","UTC","","0","false"
"218933","JENKINS-71494","3","A task that needs to be done.","Task","false","14688","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2023-06-20","Minor","4","","","","","","2023-06-20","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","WCAG Operable:2.1 - Keyboard operation and navigation - Result 2. Page areas are not efficiently skippable","cristinap","JIRAUSER146004","Cristina Pizzagalli","true","UTC","cristinap","JIRAUSER146004","Cristina Pizzagalli","true","UTC","","0","false"
"218932","JENKINS-71493","3","A task that needs to be done.","Task","false","14688","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2023-06-20","Minor","4","","","","","","2023-06-20","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","WCAG Operable:2.1 - Keyboard operation and navigation - Result 1. The skip link to the main content is not displayed.","cristinap","JIRAUSER146004","Cristina Pizzagalli","true","UTC","cristinap","JIRAUSER146004","Cristina Pizzagalli","true","UTC","","0","false"
"218931","JENKINS-71492","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2023-06-20","Major","3","drulli","drulli","Ulli Hafner","true","Europe/Berlin","2023-06-20","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","warnings-ng hangs for minutes between ""Successfully processed file"" and ""Post processing issues""","martinbauer","martinbauer","Martin Bauer","true","UTC","martinbauer","martinbauer","Martin Bauer","true","UTC","","0","false"
"218927","JENKINS-71491","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2023-06-20","Minor","4","","","","","","2023-06-22","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","[core] CSP compatibility: eval call in hudson-behaviour.js","yafenkin","JIRAUSER134707","Yaroslav Afenkin","true","UTC","yafenkin","JIRAUSER134707","Yaroslav Afenkin","true","UTC","","0","false"
"218926","JENKINS-71490","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2023-06-20","Blocker","1","jupierce","jupierce","Justin Pierce","true","UTC","2023-06-20","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","oc raw command fails with ""flags cannot be placed before plugin name""","nsmirnov","JIRAUSER155349","Nikita","true","UTC","nsmirnov","JIRAUSER155349","Nikita","true","UTC","","0","false"
"218925","JENKINS-71489","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","2","false","2023-06-20","Blocker","1","","","","","","2023-06-20","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Error creating Jenkins Blue Ocean pipeline: Invalid name for SCM configuration","ccerrillo","JIRAUSER155368","Carlos","true","Europe/Madrid","ccerrillo","JIRAUSER155368","Carlos","true","Europe/Madrid","","0","false"
"218923","JENKINS-71488","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2023-06-20","Major","3","yfangsl","yfangsl","Yeh Fang","true","UTC","2023-06-20","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Sauce on demand plugin fails to retreive the webdriver browsers","shamra","JIRAUSER155363","shamra","true","UTC","shamra","JIRAUSER155363","shamra","true","UTC","","0","false"
"218922","JENKINS-71487","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2023-06-19","Minor","4","baymac","baymac","Parichay Barpanda","true","UTC","2023-06-19","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","GitLab branch source should not show stack trace on heavyweight checkout","markewaite","markewaite","Mark Waite","true","America/Denver","markewaite","markewaite","Mark Waite","true","America/Denver","","0","false"
"218921","JENKINS-71486","2","A new feature of the product, which has yet to be developed.","New Feature","false","14681","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2023-06-19","Minor","4","jamietanna","jamietanna","Jamie Tanna","true","Europe/London","2023-06-19","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Handle secret sources inside job's-scoped credentials using job-dsl","guidon","JIRAUSER155361","G","true","UTC","guidon","JIRAUSER155361","G","true","UTC","","0","false"
"218920","JENKINS-71485","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2023-06-19","Minor","4","","","","","","2023-06-19","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Failed to publish jacoco ""cannot relativize"" after upgrading from 1279 to 1298","nneul","nneul","Nathan Neulinger","true","America/Chicago","nneul","nneul","Nathan Neulinger","true","America/Chicago","","0","false"
"218919","JENKINS-71484","5","","Patch","false","14670","10172","JENKINS","Jenkins","software","7","The problem is invalid, not a bug, etc.","Not A Defect","2023-06-19","-1","","1","false","2023-06-19","Minor","4","","","","","","2023-06-19","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Warnings in JAAS because of old Jenkins 2.387.3 core and libraries CSRF that bypass vulnerability","freude","JIRAUSER155357","Clemens","true","UTC","freude","JIRAUSER155357","Clemens","true","UTC","","0","false"
"218917","JENKINS-71483","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","7","The problem is invalid, not a bug, etc.","Not A Defect","2023-06-19","-1","","3","false","2023-06-19","Minor","4","ifernandezcalvo","ifernandezcalvo","Ivan Fernandez Calvo","true","UTC","2023-06-20","This change has been implemented and merged, but not yet released.","Fixed but Unreleased","10203","3","done","green","Done","Paragraph character in password not working","vogtmh","JIRAUSER133788","Maximilian","true","UTC","vogtmh","JIRAUSER133788","Maximilian","true","UTC","","0","false"
"218916","JENKINS-71482","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","7","The problem is invalid, not a bug, etc.","Not A Defect","2023-06-20","-1","","2","false","2023-06-19","Minor","4","rsandell","rsandell","rsandell","true","Europe/Stockholm","2023-06-20","This change has been implemented and merged, but not yet released.","Fixed but Unreleased","10203","3","done","green","Done","Dumping lists is not supported","dhs","dhs","Dirk Heinrichs","true","Europe/Berlin","dhs","dhs","Dirk Heinrichs","true","Europe/Berlin","","0","false"
"218915","JENKINS-71481","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","2","false","2023-06-19","Minor","4","","","","","","2023-06-20","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Job continues to run on timeout when process exits with code 0","fho","fho","Fabian Holler","true","Europe/Berlin","fho","fho","Fabian Holler","true","Europe/Berlin","","0","false"
